removed,f,S,S2
136,0.6507177033492823,0.02824858757062147,0.022598870056497175
137,0.6555023923444976,0.02824858757062147,0.022598870056497175
138,0.6602870813397129,0.02824858757062147,0.022598870056497175
139,0.6650717703349283,0.02824858757062147,0.022598870056497175
140,0.6698564593301436,0.02824858757062147,0.022598870056497175
141,0.6746411483253588,0.02824858757062147,0.022598870056497175
142,0.6794258373205742,0.02824858757062147,0.022598870056497175
143,0.6842105263157895,0.02824858757062147,0.022598870056497175
144,0.6889952153110048,0.02824858757062147,0.022598870056497175
145,0.69377990430622,0.02824858757062147,0.022598870056497175
146,0.6985645933014354,0.02824858757062147,0.022598870056497175
147,0.7033492822966507,0.02824858757062147,0.022598870056497175
148,0.7081339712918661,0.02824858757062147,0.022598870056497175
149,0.7129186602870813,0.02824858757062147,0.022598870056497175
150,0.7177033492822966,0.02824858757062147,0.022598870056497175
151,0.722488038277512,0.02824858757062147,0.022598870056497175
152,0.7272727272727273,0.02824858757062147,0.022598870056497175
153,0.7320574162679426,0.02824858757062147,0.022598870056497175
154,0.7368421052631579,0.022598870056497175,0.022598870056497175
155,0.7416267942583732,0.022598870056497175,0.022598870056497175
156,0.7464114832535885,0.022598870056497175,0.01694915254237288
157,0.7511961722488039,0.022598870056497175,0.01694915254237288
158,0.7559808612440191,0.01694915254237288,0.01694915254237288
159,0.7607655502392344,0.01694915254237288,0.01694915254237288
160,0.7655502392344498,0.01694915254237288,0.01694915254237288
161,0.7703349282296651,0.01694915254237288,0.01694915254237288
162,0.7751196172248804,0.01694915254237288,0.01694915254237288
163,0.7799043062200957,0.01694915254237288,0.01694915254237288
164,0.784688995215311,0.01694915254237288,0.01694915254237288
165,0.7894736842105263,0.01694915254237288,0.01694915254237288
166,0.7942583732057417,0.01694915254237288,0.01694915254237288
167,0.7990430622009569,0.01694915254237288,0.01694915254237288
168,0.8038277511961722,0.01694915254237288,0.01694915254237288
169,0.8086124401913876,0.01694915254237288,0.01694915254237288
170,0.8133971291866029,0.01694915254237288,0.01694915254237288
171,0.8181818181818182,0.01694915254237288,0.01694915254237288
172,0.8229665071770335,0.01694915254237288,0.01694915254237288
173,0.8277511961722488,0.01694915254237288,0.01694915254237288
174,0.8325358851674641,0.01694915254237288,0.01694915254237288
175,0.8373205741626795,0.01694915254237288,0.01694915254237288
176,0.8421052631578947,0.01694915254237288,0.01694915254237288
177,0.84688995215311,0.01694915254237288,0.01694915254237288
178,0.8516746411483254,0.01694915254237288,0.01694915254237288
179,0.8564593301435407,0.01694915254237288,0.01694915254237288
180,0.861244019138756,0.01694915254237288,0.01694915254237288
181,0.8660287081339713,0.01694915254237288,0.01694915254237288
182,0.8708133971291866,0.01694915254237288,0.01694915254237288
183,0.8755980861244019,0.01694915254237288,0.01694915254237288
184,0.8803827751196173,0.01694915254237288,0.01694915254237288
185,0.8851674641148325,0.01694915254237288,0.01694915254237288
186,0.8899521531100478,0.01694915254237288,0.01694915254237288
187,0.8947368421052632,0.01694915254237288,0.01694915254237288
188,0.8995215311004785,0.01694915254237288,0.01694915254237288
189,0.9043062200956937,0.01694915254237288,0.011299435028248588
190,0.9090909090909091,0.01694915254237288,0.011299435028248588
191,0.9138755980861244,0.01694915254237288,0.011299435028248588
192,0.9186602870813397,0.01694915254237288,0.011299435028248588
193,0.9234449760765551,0.01694915254237288,0.011299435028248588
194,0.9282296650717703,0.011299435028248588,0.011299435028248588
195,0.9330143540669856,0.011299435028248588,0.011299435028248588
196,0.937799043062201,0.011299435028248588,0.011299435028248588
197,0.9425837320574163,0.011299435028248588,0.011299435028248588
198,0.9473684210526315,0.011299435028248588,0.011299435028248588
199,0.9521531100478469,0.011299435028248588,0.011299435028248588
200,0.9569377990430622,0.011299435028248588,0.011299435028248588
201,0.9617224880382775,0.011299435028248588,0.011299435028248588
202,0.9665071770334929,0.011299435028248588,0.011299435028248588
203,0.9712918660287081,0.011299435028248588,0.011299435028248588
204,0.9760765550239234,0.011299435028248588,0.011299435028248588
205,0.9808612440191388,0.011299435028248588,0.011299435028248588
206,0.9856459330143541,0.011299435028248588,0.011299435028248588
207,0.9904306220095693,0.011299435028248588,0.011299435028248588
208,0.9952153110047847,0.011299435028248588,0.005649717514124294
209,1.0,0.005649717514124294,0.005649717514124294
