,AETUC-0A-A76,AETUC-0A-A97,AETUCCF-2A-A79,AGRPRI-1A-A19,AGRPRI-1A-D10,ANF-0A-A14,ARQ-0A-A84,ARQ-0A-A85,ARQ-0B-A87,ARQ-0D-A88,ARQ-0D-A89,ARQ-0D-A90,ARQ-0G-A93-CEPAUC,ARQ-1C-A86,ARQ-1C-A96,ARQ-1E-A91,ARQ-1E-A92,ART-0A-A15,AUL1-2A-A110,AUL1-2A-A111,AUL1-3A-A104,AUL1-3A-A112,AUL2-01A-A124-SUBLAB2,AUL2-01A-A24-SUB,AUL2-0A-A106,AUL2-0A-A118,AUL2-0A-A119,AUL2-0A-A120,AUL2-0A-A121,AUL2-0A-A122,AUL2-0A-A123,BAL-AUL1-D4,BAL-AUL2-D1,BAL-CENTEC-D2,BAL-EADM-D3,BIB-2A-A16,BLOQUED-0A-A21,CB-EADMI-D6,CC-ADM-D40,CC-AETUC-D30,CC-ARQUITECTURA-D107,CC-BIBLIOTECA-D112,CC-BLOQUE-IQ,CC-ECONOMIA-D51,CC-FILOSOFIA-A-D108,CC-FILOSOFIA-B-D111,CC-JURISPRUDENCIA-D110,CC-MONJAS-D126,CC-PROMAS-D31,CC-PSICOLOGIA-D125,CC-QUIMICA-D109,CCADM-2A-A43,CCADM-2A-A44,CCADM-2A-A45,CCBIB-1A-A71,CCJ-1A-A10,CCJ-1A-A11,CCJ-CJURIDICO-D4,CEA-0A-A108,CEN-1A-A20,CENDIA-0A-A19,CMED-0A-A42,CP-EADMINA1-D6,CP-ENFERMERIA-D1,CP-INVESTIGACION-D5,CP-ODONTOLOGIA-D4,CP-POSGRADO-D2,CP-TECMEDICO-D3,CPAR-C10,CREDU-0B-A94,CTBLOQ1-0A-A101,CTBLOQ2-0A-A102,CTBLOQ3-0A-A103,DAN-1A-A11,DATCC-2A-C2,DATCC-2A-C3,DT-0A-C12,DT-0A-C13,EA-0A-A114,EA-1A-A115,EA-1A-A116,ECOK1-1A-A101,ECOK1-1A-A102,ECOK2-1A-A52,ECOK3-0A-A63,ENF-2B-A122,ENF-2B-A22,ENF-3A-A21,FILOA-0B-A56,FILOA-2A-A55,FILOB-1B-A58,FILOB-2A-A57,FORTIGATE-1800F-BALZAY,FORTIGATE-1800F-CENTRAL,HOS-0A-A10,HOS-0A-A13,HOS-0A-D05,HOS-1A-A12,HOS-2A-A11,INTERNET-MPLS,INV-1A-A161,INV-1A-A61,INV-1B-A162,INV-1B-A62,JUR-0A-A59,JUR-0A-A60,JUR-1A-A61,JUR-1A-A62,LAB-1A-A18,LABMAC-1A-A13,LAC-0A-A17,MEDADM-0F-A16,MEDADM-0G-A17,MEDADM-1A-A11,MEDADM-1B-A12,MEDADM-1C-A13,MEDADM-1D-A14,MEDADM-1E-A15,MEDADM-1H-A18,MICRORED-1A-A109,MON-0A-A103,MON-0A-A104,MON-1B-A67,MON-1B-A68,MON-1C-A105,MON-1C-A106,ODO-0B-A152,ODO-0B-A52,ODO-0C-A153,ODO-0C-A154,ODO-0C-A53,ODO-0C-A54,ODO-1A-A151,ODO-1A-A51,PE1-BALZAY,PE1-CENTRAL,PE2-BALZAY,PE2-CENTRAL,POS-0A-A131,POS-0A-A31,POS-1B-A32,POS-2C-A133,POS-2C-A33,POSLAB-0D-A34,POST-1A-A64,POST-1A-A65,POST-2A-A66,PRO-1A-A73,PRO-3A-A74,PSIC-1A-A53,PSIC-2B-A54,QUI-0A-A78,QUI-1A-A83,QUI-2A-A81,QUI-2A-A82,QUIN-1A-A117,QUIN-1A-A128,ROUTER-CAMPUS-CENTRO-HISTORICO,ROUTER-CAMPUS-HUAYNA-CAPAC,ROUTER-CAMPUS-MUSEO,ROUTER-CAMPUS-PARAISO,ROUTER-CAMPUS-YANUNCAY,ROUTER-L2TP-BALZAY,SW-ARUBA-CENTRO-HISTORICO,SW-ARUBA-MUSEO,TALL-0A-A12,TEAT-0A-A75,TECMED-0B-A42,TECMED-1A-A141,TECMED-1A-A41,TECMED-2C-A43,TECMED-3D-A44,TECQUI-0A-A10,TECQUI-0A-A11,TECQUI-0A-A12,VIN-0A-A72,VLIR-0A-A107
CB-EADMI-D6,0.109348,0.087858,0.161248,0.104066,0.07358600000000001,0.08002600000000001,0.13363799999999998,0.13069799999999998,0.060028,0.097298,0.142618,0.053118,0.053688,0.060138000000000004,0.10170799999999999,0.146478,0.243118,0.113996,0.066782,0.078502,0.08555199999999999,0.030662000000000002,0.028284,0.081224,0.071324,0.005514,0.004154,0.007854,0.08453399999999998,0.004044,0.004174,0.000882,0.0028239999999999997,0.002454,0.001963,0.141916,0.08332600000000001,0.0,0.05844,0.050158,0.050158,0.050158,0.050158,0.050158,0.050158,0.050158,0.057603,0.050158,0.050158,0.050158,0.050158,0.08297,0.1638,0.06672,0.23980800000000002,0.09614600000000001,0.058666,0.057106000000000004,0.007444,0.078906,0.104009,0.06641,0.096559,0.10367900000000001,0.097359,0.11052200000000001,0.092968,0.100245,0.088889,0.067478,0.008104,0.024744000000000002,0.015364,0.083866,0.050158,0.050158,0.000718,0.007666,0.02091,0.05053,0.00186,0.055888,0.318318,0.08673800000000001,0.08218800000000001,0.20432899999999998,0.152339,0.124769,0.089558,0.08393800000000001,0.113668,0.14973799999999998,0.017198,0.033678,0.08352600000000002,0.07880600000000001,0.057106000000000004,0.107876,0.14843599999999998,0.040626,0.14879900000000001,0.099009,0.21331899999999998,0.159229,0.069073,0.061973,0.11781299999999999,0.112633,0.09112600000000001,0.092656,0.085286,0.13203900000000002,0.098889,0.123429,0.098329,0.098329,0.117519,0.098329,0.108179,0.013844,0.053978,0.090148,0.086468,0.124328,0.052918,0.066518,0.137272,0.125502,0.14311200000000002,0.16356199999999999,0.12885200000000002,0.13041200000000003,0.133272,0.113342,0.033678,0.040626,0.024146,0.050158,0.10227800000000001,0.094838,0.100788,0.114918,0.10653800000000001,0.109568,0.25057799999999997,0.28480799999999995,0.28747799999999996,0.11889799999999999,0.135378,0.17642799999999997,0.121348,0.050158,0.105718,0.05283393,0.052828,0.056023,0.07250300000000001,0.033678,0.057106000000000004,0.033678,0.066638,0.057106000000000004,0.017198,0.05015800000000001,0.05015800000000001,0.084146,0.06664,0.129665,0.159985,0.138285,0.154045,0.15487499999999998,0.066638,0.083118,0.074238,0.086478,0.016204
CC-ADM-D40,0.067472,0.045982,0.11937199999999999,0.104682,0.074202,0.080642,0.091762,0.088822,0.018151999999999998,0.055422,0.100742,0.011241999999999999,0.011812,0.018262,0.059831999999999996,0.10460199999999999,0.201242,0.11461199999999999,0.123786,0.13550600000000002,0.142556,0.08766600000000001,0.085288,0.13822800000000002,0.128328,0.062518,0.061158000000000004,0.064858,0.141538,0.061048,0.061178,0.057886,0.059828,0.059458000000000004,0.060403000000000005,0.142532,0.083942,0.05844,0.0,0.008282,0.008282,0.008282,0.010093000000000001,0.010093000000000001,0.010093000000000001,0.010093000000000001,0.017538,0.010093000000000001,0.008282,0.010093000000000001,0.008282,0.02453,0.10536,0.00828,0.19793200000000002,0.096762,0.059282,0.057722,0.064448,0.07952200000000001,0.104625,0.00797,0.09717500000000001,0.104295,0.097975,0.11113800000000001,0.093584,0.100861,0.089505,0.025602,0.065108,0.081748,0.072368,0.084482,0.010093000000000001,0.008282,0.057722,0.057722,0.07935,0.10897,0.0603,0.015823000000000004,0.27825300000000003,0.046673000000000006,0.04212300000000001,0.204945,0.15295499999999998,0.125385,0.049492999999999995,0.04387300000000001,0.073603,0.109673,0.041242,0.024762,0.08414200000000001,0.079422,0.057722,0.10849199999999999,0.149052,0.041242,0.149415,0.09962499999999999,0.213935,0.159845,0.029008000000000003,0.021908,0.077748,0.07256800000000001,0.091742,0.093272,0.085902,0.132655,0.09950500000000001,0.12404499999999999,0.098945,0.098945,0.11813499999999999,0.098945,0.108795,0.070848,0.013913000000000002,0.050083,0.046403,0.084263,0.012853000000000002,0.026453,0.137888,0.126118,0.143728,0.164178,0.129468,0.131028,0.133888,0.113958,0.041242,0.041242,0.057722,0.024762,0.10289400000000001,0.09545400000000001,0.101404,0.115534,0.107154,0.110184,0.21051299999999998,0.244743,0.247413,0.077022,0.09350199999999999,0.13636299999999998,0.08128300000000001,0.008282,0.06384200000000001,0.01095793,0.010952,0.114463,0.130943,0.041242,0.057722,0.04305300000000001,0.041242,0.057722,0.057722,0.024762,0.026573000000000003,0.084762,0.008199999999999999,0.130281,0.160601,0.138901,0.154661,0.155491,0.026573000000000003,0.04305300000000001,0.034173,0.044601999999999996,0.073208
CC-AETUC-D30,0.05919,0.037700000000000004,0.11109,0.09640000000000001,0.06592,0.07236000000000001,0.08348,0.08054,0.009869999999999999,0.04714,0.09246,0.00296,0.0035299999999999997,0.009980000000000001,0.05155,0.09631999999999999,0.19296,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.008282,0.0,0.0,0.0,0.007403,0.007403,0.007403,0.007403,0.013097999999999999,0.007403,0.0,0.007403,0.0,0.032812,0.11364199999999999,0.016562,0.18965,0.08848,0.051000000000000004,0.049440000000000005,0.056166,0.07124,0.096343,0.016252,0.088893,0.096013,0.089693,0.102856,0.085302,0.092579,0.081223,0.01732,0.05682600000000001,0.073466,0.064086,0.0762,0.007403,0.0,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.013133,0.275563,0.043983,0.039433,0.19666299999999998,0.144673,0.117103,0.046803,0.041183000000000004,0.070913,0.106983,0.03296,0.01648,0.07586000000000001,0.07114000000000001,0.049440000000000005,0.10021,0.14076999999999998,0.03296,0.141133,0.09134300000000001,0.20565299999999997,0.151563,0.024568,0.017467999999999997,0.073308,0.068128,0.08346,0.08499000000000001,0.07762000000000001,0.124373,0.091223,0.11576299999999999,0.090663,0.090663,0.10985299999999999,0.090663,0.10051299999999999,0.06256600000000001,0.011223,0.047393000000000005,0.043713,0.081573,0.010163,0.023763,0.129606,0.11783600000000001,0.135446,0.15589599999999998,0.121186,0.12274600000000001,0.125606,0.105676,0.03296,0.03296,0.049440000000000005,0.01648,0.094612,0.087172,0.09312200000000001,0.107252,0.098872,0.10190199999999999,0.20782299999999998,0.24205299999999996,0.24472299999999997,0.06874,0.08521999999999999,0.133673,0.078593,0.0,0.055560000000000005,0.00267593,0.00267,0.106181,0.12266099999999999,0.03296,0.049440000000000005,0.040363,0.03296,0.049440000000000005,0.049440000000000005,0.01648,0.023883,0.07648,0.016481999999999997,0.121999,0.15231899999999998,0.13061899999999999,0.14637899999999998,0.14720899999999998,0.023883,0.040363,0.031483000000000004,0.03632,0.06492600000000001
CC-ARQUITECTURA-D107,0.05919,0.037700000000000004,0.11109,0.09640000000000001,0.06592,0.07236000000000001,0.08348,0.08054,0.009869999999999999,0.04714,0.09246,0.00296,0.0035299999999999997,0.009980000000000001,0.05155,0.09631999999999999,0.19296,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.008282,0.0,0.0,0.0,0.007403,0.007403,0.007403,0.007403,0.013097999999999999,0.007403,0.0,0.007403,0.0,0.032812,0.11364199999999999,0.016562,0.18965,0.08848,0.051000000000000004,0.049440000000000005,0.056166,0.07124,0.096343,0.016252,0.088893,0.096013,0.089693,0.102856,0.085302,0.092579,0.081223,0.01732,0.05682600000000001,0.073466,0.064086,0.0762,0.007403,0.0,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.013133,0.275563,0.043983,0.039433,0.19666299999999998,0.144673,0.117103,0.046803,0.041183000000000004,0.070913,0.106983,0.03296,0.01648,0.07586000000000001,0.07114000000000001,0.049440000000000005,0.10021,0.14076999999999998,0.03296,0.141133,0.09134300000000001,0.20565299999999997,0.151563,0.024568,0.017467999999999997,0.073308,0.068128,0.08346,0.08499000000000001,0.07762000000000001,0.124373,0.091223,0.11576299999999999,0.090663,0.090663,0.10985299999999999,0.090663,0.10051299999999999,0.06256600000000001,0.011223,0.047393000000000005,0.043713,0.081573,0.010163,0.023763,0.129606,0.11783600000000001,0.135446,0.15589599999999998,0.121186,0.12274600000000001,0.125606,0.105676,0.03296,0.03296,0.049440000000000005,0.01648,0.094612,0.087172,0.09312200000000001,0.107252,0.098872,0.10190199999999999,0.20782299999999998,0.24205299999999996,0.24472299999999997,0.06874,0.08521999999999999,0.133673,0.078593,0.0,0.055560000000000005,0.00267593,0.00267,0.106181,0.12266099999999999,0.03296,0.049440000000000005,0.040363,0.03296,0.049440000000000005,0.049440000000000005,0.01648,0.023883,0.07648,0.016481999999999997,0.121999,0.15231899999999998,0.13061899999999999,0.14637899999999998,0.14720899999999998,0.023883,0.040363,0.031483000000000004,0.03632,0.06492600000000001
CC-BIBLIOTECA-D112,0.05919,0.037700000000000004,0.11109,0.09640000000000001,0.06592,0.07236000000000001,0.08348,0.08054,0.009869999999999999,0.04714,0.09246,0.00296,0.0035299999999999997,0.009980000000000001,0.05155,0.09631999999999999,0.19296,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.008282,0.0,0.0,0.0,0.007403,0.007403,0.007403,0.007403,0.013097999999999999,0.007403,0.0,0.007403,0.0,0.032812,0.11364199999999999,0.016562,0.18965,0.08848,0.051000000000000004,0.049440000000000005,0.056166,0.07124,0.096343,0.016252,0.088893,0.096013,0.089693,0.102856,0.085302,0.092579,0.081223,0.01732,0.05682600000000001,0.073466,0.064086,0.0762,0.007403,0.0,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.013133,0.275563,0.043983,0.039433,0.19666299999999998,0.144673,0.117103,0.046803,0.041183000000000004,0.070913,0.106983,0.03296,0.01648,0.07586000000000001,0.07114000000000001,0.049440000000000005,0.10021,0.14076999999999998,0.03296,0.141133,0.09134300000000001,0.20565299999999997,0.151563,0.024568,0.017467999999999997,0.073308,0.068128,0.08346,0.08499000000000001,0.07762000000000001,0.124373,0.091223,0.11576299999999999,0.090663,0.090663,0.10985299999999999,0.090663,0.10051299999999999,0.06256600000000001,0.011223,0.047393000000000005,0.043713,0.081573,0.010163,0.023763,0.129606,0.11783600000000001,0.135446,0.15589599999999998,0.121186,0.12274600000000001,0.125606,0.105676,0.03296,0.03296,0.049440000000000005,0.01648,0.094612,0.087172,0.09312200000000001,0.107252,0.098872,0.10190199999999999,0.20782299999999998,0.24205299999999996,0.24472299999999997,0.06874,0.08521999999999999,0.133673,0.078593,0.0,0.055560000000000005,0.00267593,0.00267,0.106181,0.12266099999999999,0.03296,0.049440000000000005,0.040363,0.03296,0.049440000000000005,0.049440000000000005,0.01648,0.023883,0.07648,0.016481999999999997,0.121999,0.15231899999999998,0.13061899999999999,0.14637899999999998,0.14720899999999998,0.023883,0.040363,0.031483000000000004,0.03632,0.06492600000000001
CC-BLOQUE-IQ,0.066593,0.045103000000000004,0.11849299999999999,0.09640000000000001,0.06592,0.07236000000000001,0.09088299999999999,0.087943,0.017272999999999997,0.054543,0.09986300000000001,0.010363,0.010933,0.017383000000000003,0.058953,0.10372299999999998,0.20036299999999999,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.010093000000000001,0.007403,0.007403,0.007403,0.0,0.0,0.0,0.0,0.007445,0.0,0.007403,0.0,0.007403,0.034623,0.115453,0.018373,0.197053,0.095883,0.058403000000000004,0.056843000000000005,0.056166,0.07124,0.103746,0.018063000000000003,0.096296,0.10341600000000001,0.097096,0.11025900000000001,0.09270500000000001,0.099982,0.08862600000000001,0.024723,0.05682600000000001,0.073466,0.064086,0.0762,0.0,0.007403,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.005730000000000001,0.26816,0.03658,0.03203,0.204066,0.152076,0.124506,0.0394,0.033780000000000004,0.06351,0.09958,0.03296,0.01648,0.083263,0.078543,0.056843000000000005,0.10761299999999999,0.14817299999999997,0.040363,0.148536,0.098746,0.213056,0.158966,0.018915,0.011814999999999999,0.06765499999999999,0.062475,0.08346,0.08499000000000001,0.07762000000000001,0.131776,0.098626,0.123166,0.098066,0.098066,0.117256,0.098066,0.107916,0.06256600000000001,0.00382,0.039990000000000005,0.03631,0.07417,0.00276,0.01636,0.13700900000000002,0.12523900000000002,0.142849,0.163299,0.128589,0.13014900000000001,0.13300900000000002,0.11307900000000001,0.040363,0.03296,0.049440000000000005,0.023883,0.10201500000000001,0.094575,0.100525,0.114655,0.10627500000000001,0.109305,0.20042,0.23464999999999997,0.23731999999999998,0.07614299999999999,0.09262299999999998,0.12627,0.07119,0.007403,0.062963,0.01007893,0.010073,0.106181,0.12266099999999999,0.040363,0.056843000000000005,0.03296,0.040363,0.049440000000000005,0.049440000000000005,0.023883,0.01648,0.07648,0.018293,0.12940200000000002,0.159722,0.138022,0.153782,0.154612,0.01648,0.03296,0.02408,0.043723,0.06492600000000001
CC-ECONOMIA-D51,0.066593,0.045103000000000004,0.11849299999999999,0.09640000000000001,0.06592,0.07236000000000001,0.09088299999999999,0.087943,0.017272999999999997,0.054543,0.09986300000000001,0.010363,0.010933,0.017383000000000003,0.058953,0.10372299999999998,0.20036299999999999,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.010093000000000001,0.007403,0.007403,0.007403,0.0,0.0,0.0,0.0,0.007445,0.0,0.007403,0.0,0.007403,0.034623,0.115453,0.018373,0.197053,0.095883,0.058403000000000004,0.056843000000000005,0.056166,0.07124,0.103746,0.018063000000000003,0.096296,0.10341600000000001,0.097096,0.11025900000000001,0.09270500000000001,0.099982,0.08862600000000001,0.024723,0.05682600000000001,0.073466,0.064086,0.0762,0.0,0.007403,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.005730000000000001,0.26816,0.03658,0.03203,0.204066,0.152076,0.124506,0.0394,0.033780000000000004,0.06351,0.09958,0.03296,0.01648,0.083263,0.078543,0.056843000000000005,0.10761299999999999,0.14817299999999997,0.040363,0.148536,0.098746,0.213056,0.158966,0.018915,0.011814999999999999,0.06765499999999999,0.062475,0.08346,0.08499000000000001,0.07762000000000001,0.131776,0.098626,0.123166,0.098066,0.098066,0.117256,0.098066,0.107916,0.06256600000000001,0.00382,0.039990000000000005,0.03631,0.07417,0.00276,0.01636,0.13700900000000002,0.12523900000000002,0.142849,0.163299,0.128589,0.13014900000000001,0.13300900000000002,0.11307900000000001,0.040363,0.03296,0.049440000000000005,0.023883,0.10201500000000001,0.094575,0.100525,0.114655,0.10627500000000001,0.109305,0.20042,0.23464999999999997,0.23731999999999998,0.07614299999999999,0.09262299999999998,0.12627,0.07119,0.007403,0.062963,0.01007893,0.010073,0.106181,0.12266099999999999,0.040363,0.056843000000000005,0.03296,0.040363,0.049440000000000005,0.049440000000000005,0.023883,0.01648,0.07648,0.018293,0.12940200000000002,0.159722,0.138022,0.153782,0.154612,0.01648,0.03296,0.02408,0.043723,0.06492600000000001
CC-FILOSOFIA-A-D108,0.066593,0.045103000000000004,0.11849299999999999,0.09640000000000001,0.06592,0.07236000000000001,0.09088299999999999,0.087943,0.017272999999999997,0.054543,0.09986300000000001,0.010363,0.010933,0.017383000000000003,0.058953,0.10372299999999998,0.20036299999999999,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.010093000000000001,0.007403,0.007403,0.007403,0.0,0.0,0.0,0.0,0.007445,0.0,0.007403,0.0,0.007403,0.034623,0.115453,0.018373,0.197053,0.095883,0.058403000000000004,0.056843000000000005,0.056166,0.07124,0.103746,0.018063000000000003,0.096296,0.10341600000000001,0.097096,0.11025900000000001,0.09270500000000001,0.099982,0.08862600000000001,0.024723,0.05682600000000001,0.073466,0.064086,0.0762,0.0,0.007403,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.005730000000000001,0.26816,0.03658,0.03203,0.204066,0.152076,0.124506,0.0394,0.033780000000000004,0.06351,0.09958,0.03296,0.01648,0.083263,0.078543,0.056843000000000005,0.10761299999999999,0.14817299999999997,0.040363,0.148536,0.098746,0.213056,0.158966,0.018915,0.011814999999999999,0.06765499999999999,0.062475,0.08346,0.08499000000000001,0.07762000000000001,0.131776,0.098626,0.123166,0.098066,0.098066,0.117256,0.098066,0.107916,0.06256600000000001,0.00382,0.039990000000000005,0.03631,0.07417,0.00276,0.01636,0.13700900000000002,0.12523900000000002,0.142849,0.163299,0.128589,0.13014900000000001,0.13300900000000002,0.11307900000000001,0.040363,0.03296,0.049440000000000005,0.023883,0.10201500000000001,0.094575,0.100525,0.114655,0.10627500000000001,0.109305,0.20042,0.23464999999999997,0.23731999999999998,0.07614299999999999,0.09262299999999998,0.12627,0.07119,0.007403,0.062963,0.01007893,0.010073,0.106181,0.12266099999999999,0.040363,0.056843000000000005,0.03296,0.040363,0.049440000000000005,0.049440000000000005,0.023883,0.01648,0.07648,0.018293,0.12940200000000002,0.159722,0.138022,0.153782,0.154612,0.01648,0.03296,0.02408,0.043723,0.06492600000000001
CC-FILOSOFIA-B-D111,0.066593,0.045103000000000004,0.11849299999999999,0.09640000000000001,0.06592,0.07236000000000001,0.09088299999999999,0.087943,0.017272999999999997,0.054543,0.09986300000000001,0.010363,0.010933,0.017383000000000003,0.058953,0.10372299999999998,0.20036299999999999,0.10633000000000001,0.115504,0.127224,0.13427399999999998,0.07938400000000001,0.077006,0.129946,0.12004599999999999,0.054236000000000006,0.052876000000000006,0.05657600000000001,0.13325599999999999,0.052766,0.052896000000000006,0.049604,0.051546,0.051176000000000006,0.05212100000000001,0.13425,0.07566,0.050158,0.010093000000000001,0.007403,0.007403,0.007403,0.0,0.0,0.0,0.0,0.007445,0.0,0.007403,0.0,0.007403,0.034623,0.115453,0.018373,0.197053,0.095883,0.058403000000000004,0.056843000000000005,0.056166,0.07124,0.103746,0.018063000000000003,0.096296,0.10341600000000001,0.097096,0.11025900000000001,0.09270500000000001,0.099982,0.08862600000000001,0.024723,0.05682600000000001,0.073466,0.064086,0.0762,0.0,0.007403,0.049440000000000005,0.049440000000000005,0.071068,0.100688,0.052018,0.005730000000000001,0.26816,0.03658,0.03203,0.204066,0.152076,0.124506,0.0394,0.033780000000000004,0.06351,0.09958,0.03296,0.01648,0.083263,0.078543,0.056843000000000005,0.10761299999999999,0.14817299999999997,0.040363,0.148536,0.098746,0.213056,0.158966,0.018915,0.011814999999999999,0.06765499999999999,0.062475,0.08346,0.08499000000000001,0.07762000000000001,0.131776,0.098626,0.123166,0.098066,0.098066,0.117256,0.098066,0.107916,0.06256600000000001,0.00382,0.039990000000000005,0.03631,0.07417,0.00276,0.01636,0.13700900000000002,0.12523900000000002,0.142849,0.163299,0.128589,0.13014900000000001,0.13300900000000002,0.11307900000000001,0.040363,0.03296,0.049440000000000005,0.023883,0.10201500000000001,0.094575,0.100525,0.114655,0.10627500000000001,0.109305,0.20042,0.23464999999999997,0.23731999999999998,0.07614299999999999,0.09262299999999998,0.12627,0.07119,0.007403,0.062963,0.01007893,0.010073,0.106181,0.12266099999999999,0.040363,0.056843000000000005,0.03296,0.040363,0.049440000000000005,0.049440000000000005,0.023883,0.01648,0.07648,0.018293,0.12940200000000002,0.159722,0.138022,0.153782,0.154612,0.01648,0.03296,0.02408,0.043723,0.06492600000000001
CC-JURISPRUDENCIA-D110,0.07228799999999999,0.050798,0.12418799999999999,0.103845,0.07336500000000001,0.07980500000000001,0.096578,0.093638,0.022967999999999995,0.060238,0.105558,0.016058,0.016627999999999997,0.023078,0.064648,0.10941799999999999,0.206058,0.113775,0.122949,0.134669,0.14171899999999998,0.08682900000000002,0.084451,0.137391,0.127491,0.06168100000000001,0.06032100000000001,0.06402100000000001,0.140701,0.060211,0.060341000000000006,0.057049,0.058991,0.058621000000000006,0.05956600000000001,0.14169500000000002,0.08310500000000001,0.057603,0.017538,0.013097999999999999,0.013097999999999999,0.013097999999999999,0.007445,0.007445,0.007445,0.007445,0.0,0.007445,0.013097999999999999,0.007445,0.013097999999999999,0.042068,0.12289800000000001,0.025818,0.202748,0.101578,0.064098,0.06253800000000001,0.063611,0.078685,0.109441,0.025508000000000003,0.101991,0.109111,0.102791,0.11595400000000002,0.0984,0.105677,0.094321,0.030417999999999997,0.06427100000000001,0.08091100000000001,0.07153100000000001,0.083645,0.007445,0.013097999999999999,0.056885000000000005,0.056885000000000005,0.078513,0.108133,0.059463,0.013175000000000001,0.275605,0.044025,0.039475,0.20976099999999998,0.157771,0.130201,0.046845,0.041225000000000005,0.07095499999999999,0.10702500000000001,0.040405,0.023925000000000002,0.08895800000000001,0.08423800000000001,0.06253800000000001,0.11330799999999999,0.15386799999999998,0.046058,0.154231,0.104441,0.21875099999999997,0.164661,0.011470000000000001,0.00437,0.06021,0.05503,0.09090500000000001,0.092435,0.085065,0.137471,0.104321,0.128861,0.10376099999999999,0.10376099999999999,0.12295099999999999,0.10376099999999999,0.113611,0.070011,0.011265,0.047435000000000005,0.043755,0.081615,0.010205,0.023805,0.142704,0.130934,0.148544,0.16899399999999998,0.13428400000000001,0.13584400000000002,0.138704,0.118774,0.046058,0.040405,0.056885000000000005,0.029578,0.10771,0.10027,0.10622000000000001,0.12035,0.11197,0.115,0.207865,0.242095,0.244765,0.081838,0.09831799999999999,0.133715,0.07863500000000001,0.013097999999999999,0.068658,0.01577393,0.015767999999999997,0.113626,0.130106,0.046058,0.06253800000000001,0.040405,0.046058,0.056885000000000005,0.056885000000000005,0.029578,0.023925000000000002,0.083925,0.025738,0.13509700000000002,0.16541699999999998,0.14371699999999998,0.15947699999999998,0.16030699999999998,0.023925000000000002,0.040405,0.031525000000000004,0.049418,0.072371
