removed,f,S,S2
184,0.8803827751196173,0.096045197740113,0.03954802259887006
185,0.8851674641148325,0.0903954802259887,0.03954802259887006
186,0.8899521531100478,0.0847457627118644,0.03954802259887006
187,0.8947368421052632,0.04519774011299435,0.03954802259887006
188,0.8995215311004785,0.04519774011299435,0.03954802259887006
189,0.9043062200956937,0.03954802259887006,0.03954802259887006
190,0.9090909090909091,0.03954802259887006,0.03954802259887006
191,0.9138755980861244,0.03954802259887006,0.03389830508474576
192,0.9186602870813397,0.03954802259887006,0.03389830508474576
193,0.9234449760765551,0.03954802259887006,0.03389830508474576
194,0.9282296650717703,0.03954802259887006,0.03389830508474576
195,0.9330143540669856,0.03954802259887006,0.022598870056497175
196,0.937799043062201,0.03954802259887006,0.022598870056497175
197,0.9425837320574163,0.03954802259887006,0.01694915254237288
198,0.9473684210526315,0.03954802259887006,0.01694915254237288
199,0.9521531100478469,0.02824858757062147,0.01694915254237288
200,0.9569377990430622,0.01694915254237288,0.01694915254237288
201,0.9617224880382775,0.01694915254237288,0.01694915254237288
202,0.9665071770334929,0.01694915254237288,0.01694915254237288
203,0.9712918660287081,0.01694915254237288,0.01694915254237288
204,0.9760765550239234,0.01694915254237288,0.01694915254237288
205,0.9808612440191388,0.01694915254237288,0.011299435028248588
206,0.9856459330143541,0.011299435028248588,0.011299435028248588
207,0.9904306220095693,0.011299435028248588,0.011299435028248588
208,0.9952153110047847,0.011299435028248588,0.005649717514124294
209,1.0,0.005649717514124294,0.005649717514124294
