removed,f,S,S2
136,0.6507177033492823,0.05084745762711865,0.04519774011299435
137,0.6555023923444976,0.05084745762711865,0.04519774011299435
138,0.6602870813397129,0.05084745762711865,0.04519774011299435
139,0.6650717703349283,0.05084745762711865,0.04519774011299435
140,0.6698564593301436,0.05084745762711865,0.04519774011299435
141,0.6746411483253588,0.05084745762711865,0.04519774011299435
142,0.6794258373205742,0.05084745762711865,0.04519774011299435
143,0.6842105263157895,0.05084745762711865,0.04519774011299435
144,0.6889952153110048,0.05084745762711865,0.04519774011299435
145,0.69377990430622,0.05084745762711865,0.04519774011299435
146,0.6985645933014354,0.05084745762711865,0.03954802259887006
147,0.7033492822966507,0.05084745762711865,0.03954802259887006
148,0.7081339712918661,0.05084745762711865,0.03954802259887006
149,0.7129186602870813,0.05084745762711865,0.03954802259887006
150,0.7177033492822966,0.05084745762711865,0.03954802259887006
151,0.722488038277512,0.05084745762711865,0.03954802259887006
152,0.7272727272727273,0.05084745762711865,0.03954802259887006
153,0.7320574162679426,0.04519774011299435,0.03954802259887006
154,0.7368421052631579,0.03954802259887006,0.03954802259887006
155,0.7416267942583732,0.03954802259887006,0.03389830508474576
156,0.7464114832535885,0.03954802259887006,0.03389830508474576
157,0.7511961722488039,0.03954802259887006,0.03389830508474576
158,0.7559808612440191,0.03954802259887006,0.03389830508474576
159,0.7607655502392344,0.03954802259887006,0.03389830508474576
160,0.7655502392344498,0.03954802259887006,0.03389830508474576
161,0.7703349282296651,0.03954802259887006,0.03389830508474576
162,0.7751196172248804,0.03954802259887006,0.03389830508474576
163,0.7799043062200957,0.03954802259887006,0.03389830508474576
164,0.784688995215311,0.03954802259887006,0.03389830508474576
165,0.7894736842105263,0.03954802259887006,0.03389830508474576
166,0.7942583732057417,0.03954802259887006,0.03389830508474576
167,0.7990430622009569,0.03954802259887006,0.03389830508474576
168,0.8038277511961722,0.03954802259887006,0.03389830508474576
169,0.8086124401913876,0.03954802259887006,0.03389830508474576
170,0.8133971291866029,0.03954802259887006,0.03389830508474576
171,0.8181818181818182,0.03954802259887006,0.03389830508474576
172,0.8229665071770335,0.03954802259887006,0.03389830508474576
173,0.8277511961722488,0.03954802259887006,0.03389830508474576
174,0.8325358851674641,0.03954802259887006,0.03389830508474576
175,0.8373205741626795,0.03954802259887006,0.03389830508474576
176,0.8421052631578947,0.03954802259887006,0.03389830508474576
177,0.84688995215311,0.03954802259887006,0.03389830508474576
178,0.8516746411483254,0.03954802259887006,0.03389830508474576
179,0.8564593301435407,0.03954802259887006,0.03389830508474576
180,0.861244019138756,0.03954802259887006,0.03389830508474576
181,0.8660287081339713,0.03954802259887006,0.03389830508474576
182,0.8708133971291866,0.03954802259887006,0.03389830508474576
183,0.8755980861244019,0.03954802259887006,0.03389830508474576
184,0.8803827751196173,0.03954802259887006,0.03389830508474576
185,0.8851674641148325,0.03954802259887006,0.03389830508474576
186,0.8899521531100478,0.03954802259887006,0.03389830508474576
187,0.8947368421052632,0.03954802259887006,0.03389830508474576
188,0.8995215311004785,0.03954802259887006,0.03389830508474576
189,0.9043062200956937,0.03954802259887006,0.03389830508474576
190,0.9090909090909091,0.03954802259887006,0.03389830508474576
191,0.9138755980861244,0.03954802259887006,0.03389830508474576
192,0.9186602870813397,0.03954802259887006,0.03389830508474576
193,0.9234449760765551,0.03954802259887006,0.03389830508474576
194,0.9282296650717703,0.03954802259887006,0.03389830508474576
195,0.9330143540669856,0.03954802259887006,0.022598870056497175
196,0.937799043062201,0.03954802259887006,0.022598870056497175
197,0.9425837320574163,0.03954802259887006,0.01694915254237288
198,0.9473684210526315,0.03954802259887006,0.01694915254237288
199,0.9521531100478469,0.02824858757062147,0.01694915254237288
200,0.9569377990430622,0.01694915254237288,0.01694915254237288
201,0.9617224880382775,0.01694915254237288,0.01694915254237288
202,0.9665071770334929,0.01694915254237288,0.01694915254237288
203,0.9712918660287081,0.01694915254237288,0.01694915254237288
204,0.9760765550239234,0.01694915254237288,0.01694915254237288
205,0.9808612440191388,0.01694915254237288,0.011299435028248588
206,0.9856459330143541,0.011299435028248588,0.011299435028248588
207,0.9904306220095693,0.011299435028248588,0.011299435028248588
208,0.9952153110047847,0.011299435028248588,0.005649717514124294
209,1.0,0.005649717514124294,0.005649717514124294
